created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-08-14 06:00:00,24.01585647,100,4.040805556,7.315095775,0.29066168,4.571021277,20.31,112.9928916
2021-08-14 12:00:00,24.01634615,100,3.878829268,7.435812497,0.299870886,4.55062766,20.31,113.7568072
2021-08-14 18:00:00,24.0375,100,3.97159375,7.324717807,0.107672947,4.530234043,20.31,114.5207229
2021-08-15 00:00:00,24.07066777,100,4.020744186,7.287969492,0.164279515,4.509840426,20.74,115.2846386
2021-08-15 06:00:00,24.10383554,100,3.895891304,7.310689659,0.190462598,4.489446809,20.74,116.0485542
2021-08-15 12:00:00,24.13700331,100,3.975285714,7.372098576,0.301316606,4.469053191,20.74,116.8124699
2021-08-15 18:00:00,24.21436567,100,4.0342,7.26356191,0.129761433,4.448659574,20.74,117.5763855
2021-08-16 00:00:00,24.04447115,100,4.115772727,7.253424034,0.158521051,4.428265957,21.17,118.3403012
2021-08-16 06:00:00,24.05019479,100,4.0895,7.254162312,0.123408829,4.40787234,21.17,119.1042169
2021-08-16 12:00:00,24.05591843,100,3.883054054,7.350109901,0.144177105,4.387478723,21.17,119.8681325
2021-08-16 18:00:00,24.06164207,100,4.067454545,7.252266819,0.133404703,4.367085106,21.17,120.6320482
2021-08-17 00:00:00,24.06736571,100,3.912666667,7.204371993,0.128243013,4.346691489,21.6,121.3959639
2021-08-17 06:00:00,24.07308935,100,4.148444444,7.238073694,0.103864275,4.326297872,21.6,122.1598795
2021-08-17 12:00:00,24.07881299,100,3.606,7.341070204,0.129747959,4.305904255,21.6,122.9237952
2021-08-17 18:00:00,24.08453663,100,3.626666667,7.232665641,0.088501667,4.285510638,21.6,123.6877108
2021-08-18 00:00:00,24.09026028,100,3.948666667,7.180579524,0.087066667,4.265117021,22.03,124.4516265
2021-08-18 06:00:00,24.09598392,100,4.03475,7.235635281,0.072923708,4.244723404,22.03,125.2155422
2021-08-18 12:00:00,24.10170756,100,4.2882,7.418513871,0.101806667,4.224329787,22.03,125.9794578
